id,categorie,latitude,longitude,location,phone,price,rating,review_count,url,image_url
dan-sung-sa-oakland,korean,37.81716,-122.26805,"2775 Telegraph Ave, Oakland, CA 94612",(510) 663-5927,$$,4.0,674,https://s3-media4.fl.yelpcdn.com/bphoto/drysHsMc-8w_AUDQymdKcw/o.jpg,https://www.yelp.com/biz/dan-sung-sa-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
durant-square-asian-ghetto-berkeley,korean,37.868213,-122.258033,"2519-2521 Durant Ave, Berkeley, CA 94704",,$,3.5,88,https://s3-media2.fl.yelpcdn.com/bphoto/d6yQvgpIBZPuoJtLAyGajQ/o.jpg,https://www.yelp.com/biz/durant-square-asian-ghetto-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
jong-ga-house-oakland,korean,37.8089712,-122.2547232,"372 Grand Ave, Oakland, CA 94610",(510) 444-7658,$$,4.0,1409,https://s3-media3.fl.yelpcdn.com/bphoto/rIphjCvmGj9z8n6vPfAE-w/o.jpg,https://www.yelp.com/biz/jong-ga-house-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
pyeong-chang-tofu-house-oakland,korean,37.83451,-122.2634,"4701 Telegraph Ave, Oakland, CA 94609",(510) 658-9040,$$,4.0,638,https://s3-media1.fl.yelpcdn.com/bphoto/yxk2C5Vz19qht0Fid93YSQ/o.jpg,https://www.yelp.com/biz/pyeong-chang-tofu-house-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
oori-rice-triangles-albany-3,korean,37.8907327309419,-122.293739964571,"1247 Solano Ave, Albany, CA 94706",(510) 526-8663,$,4.0,254,https://s3-media3.fl.yelpcdn.com/bphoto/4Bd3Gpylxi2Heg-rUEFqWQ/o.jpg,https://www.yelp.com/biz/oori-rice-triangles-albany-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tin-and-pig-kang-tong-degi-oakland-2,korean,37.8254717588425,-122.26538926363,"3702 Telegraph Ave, Oakland, CA 94609",(510) 658-2998,$$,4.0,234,https://s3-media4.fl.yelpcdn.com/bphoto/9wdC-jHwS-cZLWw3buydcA/o.jpg,https://www.yelp.com/biz/tin-and-pig-kang-tong-degi-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
wing-man-oakland-3,korean,37.83818,-122.25168,"5295 College Ave, Oakland, CA 94618",(510) 823-2161,$$,4.0,78,https://s3-media2.fl.yelpcdn.com/bphoto/a__d0c8ouJmQpgSiW7-PpQ/o.jpg,https://www.yelp.com/biz/wing-man-oakland-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gogi-time-oakland,korean,37.815621,-122.26761,"2600 Telegraph Ave, Oakland, CA 94612",(510) 834-5757,$$,4.0,1097,https://s3-media4.fl.yelpcdn.com/bphoto/KhG6gp1xCxQxfkxLGpaigg/o.jpg,https://www.yelp.com/biz/gogi-time-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kimchee-tofu-house-richmond,korean,37.89881,-122.30756,"3288 Pierce St, Richmond, CA 94804",(510) 528-8864,$$,3.0,129,https://s3-media4.fl.yelpcdn.com/bphoto/DZFoD-TLJRDrOt8xVoNIaA/o.jpg,https://www.yelp.com/biz/kimchee-tofu-house-richmond?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-alameda-3,korean,37.787179710031,-122.280505523086,"2680 5th St, Ste D, Alameda, CA 94501",(510) 239-4175,$$,4.0,50,https://s3-media2.fl.yelpcdn.com/bphoto/3KJt3W3pT5WQEGpVo47pyQ/o.jpg,https://www.yelp.com/biz/koja-kitchen-alameda-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
moo-bong-ri-korean-restaurant-oakland,korean,37.832121,-122.263108,"4390 Telegraph Ave, Ste K, Oakland, CA 94609",(510) 654-4606,$$,4.5,17,https://s3-media2.fl.yelpcdn.com/bphoto/1gXZzZJlYeB1dfwYrin6MA/o.jpg,https://www.yelp.com/biz/moo-bong-ri-korean-restaurant-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koryo-jajang-oakland,korean,37.8321,-122.26308,"4390 Telegraph Ave, Ste B, Oakland, CA 94609",(510) 652-3900,$,4.0,420,https://s3-media2.fl.yelpcdn.com/bphoto/DIqvjUSsacBsfMKMCzhTlQ/o.jpg,https://www.yelp.com/biz/koryo-jajang-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
korean-souel-bbq-oakland-2,korean,37.8496963639462,-122.265318855643,"6400 Shattuck Ave, Oakland, CA 94609",(510) 808-7304,$$,4.0,35,https://s3-media2.fl.yelpcdn.com/bphoto/Yoiar2GJAq__SjXyEUdcPw/o.jpg,https://www.yelp.com/biz/korean-souel-bbq-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
imm-thai-street-food-berkeley,thai,37.8719712048769,-122.269112840295,"2068 University Ave, Berkeley, CA 94704",(510) 898-1123,$,4.0,689,https://s3-media1.fl.yelpcdn.com/bphoto/DrhXpabuwPMDEne-_bF_sg/o.jpg,https://www.yelp.com/biz/imm-thai-street-food-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
the-noodle-thai-restaurant-berkeley,thai,37.87318,-122.26891,"1936 Shattuck Ave, Berkeley, CA 94704",(510) 848-6531,$,3.5,645,https://s3-media2.fl.yelpcdn.com/bphoto/c5Wb-QfcrwV1m-cFX2OfFg/o.jpg,https://www.yelp.com/biz/the-noodle-thai-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bangkok-noodles-and-thai-bbq-berkeley,thai,37.8727432,-122.2686296,"1958 Shattuck Ave, Berkeley, CA 94704",(510) 549-1958,$,3.5,438,https://s3-media4.fl.yelpcdn.com/bphoto/b0yMOgYmYx8wqCkEy7IiKQ/o.jpg,https://www.yelp.com/biz/bangkok-noodles-and-thai-bbq-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
chickn-rice-berkeley,thai,37.8702890737127,-122.266830280423,"2136 Center St, Berkeley, CA 94704",(510) 990-6568,$$,3.5,105,https://s3-media2.fl.yelpcdn.com/bphoto/eoCMufJJWSTnbNMbu74FLA/o.jpg,https://www.yelp.com/biz/chickn-rice-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tuk-tuk-thai-cafe-berkeley-2,thai,37.86457,-122.26795,"2468 Shattuck Ave, Berkeley, CA 94704",(510) 540-6360,$$,3.0,760,https://s3-media4.fl.yelpcdn.com/bphoto/ndZQO83119KEKdPC6ycMTg/o.jpg,https://www.yelp.com/biz/tuk-tuk-thai-cafe-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
anchalee-thai-cuisine-berkeley,thai,37.8609986,-122.2899711,"1096 Dwight Way, Berkeley, CA 94710",(510) 848-4015,$$,4.0,460,https://s3-media1.fl.yelpcdn.com/bphoto/7lc5k_5uwH-NKHv46zB3WA/o.jpg,https://www.yelp.com/biz/anchalee-thai-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
sabuy-sabuy-ii-berkeley,thai,37.8811531066895,-122.29566192627,"1233 San Pablo Ave, Berkeley, CA 94706",(510) 528-3932,$$,4.0,350,https://s3-media3.fl.yelpcdn.com/bphoto/aBpQD2-h8_tndGL1MJ1uzQ/o.jpg,https://www.yelp.com/biz/sabuy-sabuy-ii-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bangkok-thai-cuisine-berkeley,thai,37.8704021,-122.2834959,"1459 University Ave, Berkeley, CA 94702",(510) 848-6483,$$,4.0,295,https://s3-media1.fl.yelpcdn.com/bphoto/Y1muxuaf-Xwtgoq5xP6MHQ/o.jpg,https://www.yelp.com/biz/bangkok-thai-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
giin-thai-canteen-berkeley,thai,37.8491128707654,-122.27161064744,"3278 Adeline St, Berkeley, CA 94703",(510) 547-4446,$,4.0,101,https://s3-media3.fl.yelpcdn.com/bphoto/j9xmExTRF9-w-Fm31VzmXw/o.jpg,https://www.yelp.com/biz/giin-thai-canteen-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
thai-noodle-ii-berkeley-2,thai,37.8663864135742,-122.258895874023,"2426 Telegraph Ave, Berkeley, CA 94704",(510) 644-9292,$,3.5,275,https://s3-media2.fl.yelpcdn.com/bphoto/9uebmsGea0kUST1TagJC0A/o.jpg,https://www.yelp.com/biz/thai-noodle-ii-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
thai-basil-cuisine-berkeley,thai,37.86821,-122.25803,"2519 Durant Ave, Ste G, Berkeley, CA 94704",(510) 548-6692,$,3.5,845,https://s3-media1.fl.yelpcdn.com/bphoto/hM-6PQPLrB-BVi0G9A2bEg/o.jpg,https://www.yelp.com/biz/thai-basil-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gecko-gecko-thai-california-eatery-berkeley,thai,37.87072,-122.27031,"2101 Milvia St, Berkeley, CA 94704",(510) 665-4811,$$,4.0,326,https://s3-media1.fl.yelpcdn.com/bphoto/uZBUuUJKb_EybZ5mNiTKbw/o.jpg,https://www.yelp.com/biz/gecko-gecko-thai-california-eatery-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
mim-thai-cuisine-berkeley,thai,37.86227,-122.28144,"1453 Dwight Way, Berkeley, CA 94702",(510) 649-9315,$,4.0,109,https://s3-media1.fl.yelpcdn.com/bphoto/KXj-Ak_9vAhdkEh65GZnFA/o.jpg,https://www.yelp.com/biz/mim-thai-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
nine-thai-eatery-berkeley,thai,37.8700153010474,-122.287308003204,"1269 University Ave, Berkeley, CA 94702",(510) 548-9781,$$,4.0,93,https://s3-media4.fl.yelpcdn.com/bphoto/C0LprEpp8WqgO652oIl80Q/o.jpg,https://www.yelp.com/biz/nine-thai-eatery-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
larb-thai-food-and-tapas-el-cerrito,thai,37.9036293029785,-122.303604125977,"10166 San Pablo Ave, El Cerrito, CA 94530",(510) 524-8988,$$,4.5,186,https://s3-media1.fl.yelpcdn.com/bphoto/KXbLv8SUty8MOsJQ5c8Gtg/o.jpg,https://www.yelp.com/biz/larb-thai-food-and-tapas-el-cerrito?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
racha-cafe-berkeley,thai,37.8643937,-122.2586932,"2516 Telegraph Ave, Berkeley, CA 94704",(510) 644-3583,$,3.5,430,https://s3-media3.fl.yelpcdn.com/bphoto/qIFMb_6gGGv89l5zhBHINw/o.jpg,https://www.yelp.com/biz/racha-cafe-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
dara-thai-lao-cuisine-berkeley,thai,37.87859,-122.26878,"1549 Shattuck Ave, Berkeley, CA 94709",(510) 841-2002,$$,3.5,290,https://s3-media2.fl.yelpcdn.com/bphoto/vzUoTZ_ElJviECVJ8b-7IQ/o.jpg,https://www.yelp.com/biz/dara-thai-lao-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
plearn-thai-berkeley,thai,37.87192,-122.2724,"1923 University Ave, Berkeley, CA 94704",(510) 549-9999,$$,3.5,195,https://s3-media1.fl.yelpcdn.com/bphoto/6Q2fWgboJij8smQ0fDqGQA/o.jpg,https://www.yelp.com/biz/plearn-thai-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
jasmine-blossom-thai-cuisine-emeryville,thai,37.8471120234098,-122.291524026074,"6520 Hollis St, Emeryville, CA 94608",(510) 788-0766,$$,4.0,354,https://s3-media1.fl.yelpcdn.com/bphoto/7esasaTYuaQPfTRCujLBGw/o.jpg,https://www.yelp.com/biz/jasmine-blossom-thai-cuisine-emeryville?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
thai-delight-cuisine-berkeley,thai,37.8763542175293,-122.269256591797,"1700 Shattuck Ave, Berkeley, CA 94709",(510) 549-0611,$$,3.5,306,https://s3-media2.fl.yelpcdn.com/bphoto/gsC9LwQBr0L-umlsBoYxiQ/o.jpg,https://www.yelp.com/biz/thai-delight-cuisine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
daughter-thai-kitchen-oakland,thai,37.8269221,-122.2105332,"6118 Medau Pl, Oakland, CA 94611",(510) 823-2354,$$,4.5,333,https://s3-media3.fl.yelpcdn.com/bphoto/rxUsK39DoiQmzo6ArhOKZw/o.jpg,https://www.yelp.com/biz/daughter-thai-kitchen-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
lucky-house-thai-berkeley,thai,37.87201,-122.26727,"2140 University Ave, Berkeley, CA 94704",(510) 841-8900,$,4.0,400,https://s3-media2.fl.yelpcdn.com/bphoto/-2QE-ElE49sAlXz3edYrUw/o.jpg,https://www.yelp.com/biz/lucky-house-thai-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
eat-at-thai-berkeley,thai,37.86963,-122.29015,"1181 University Ave, Berkeley, CA 94702",(510) 548-3278,$$,3.0,134,https://s3-media4.fl.yelpcdn.com/bphoto/EwOzudFCMsh2lE6-kho6gg/o.jpg,https://www.yelp.com/biz/eat-at-thai-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
little-plearn-thai-kitchen-berkeley-2,thai,37.8679599,-122.26737,"2283 Shattuck Ave, Berkeley, CA 94704",(510) 704-1442,$,3.5,164,https://s3-media2.fl.yelpcdn.com/bphoto/sEoGTll6kqtGAmDIvVar5g/o.jpg,https://www.yelp.com/biz/little-plearn-thai-kitchen-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bangkok-jam-berkeley,thai,37.89123,-122.27739,"1892 Solano Ave, Berkeley, CA 94707",(510) 525-3625,$$,3.5,137,https://s3-media1.fl.yelpcdn.com/bphoto/mvwgMCTOlVMX1YrFwO5f7w/o.jpg,https://www.yelp.com/biz/bangkok-jam-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
sweet-basil-thai-berkeley,thai,37.89097,-122.2815,"1736 Solano Ave, Berkeley, CA 94707",(510) 527-8611,$$,3.5,144,https://s3-media1.fl.yelpcdn.com/bphoto/DSJLW3-CbsVIsvmynya7gA/o.jpg,https://www.yelp.com/biz/sweet-basil-thai-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
jasmine-thai-berkeley,thai,37.87585,-122.26007,"1805 Euclid Ave, Berkeley, CA 94709",(510) 649-7894,$,3.0,95,https://s3-media1.fl.yelpcdn.com/bphoto/1GJcmIKNezXhpN_TO9GcWQ/o.jpg,https://www.yelp.com/biz/jasmine-thai-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
lao-thai-kitchen-albany,thai,37.89062,-122.2892,"1406 Solano Ave, Albany, CA 94706",(510) 558-8915,$$,4.0,192,https://s3-media3.fl.yelpcdn.com/bphoto/Ozsl6Y0vNyaeBj2obTwL6g/o.jpg,https://www.yelp.com/biz/lao-thai-kitchen-albany?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
andy-and-cindys-berkeley,thai,37.8696893339941,-122.272789478302,"Berkeley Farmer's Market, Ctr St at Martin Luther King, Berkeley, CA 94701",(510) 830-9296,$,4.0,42,https://s3-media1.fl.yelpcdn.com/bphoto/uJalayP_lYLdHV8UV62lxQ/o.jpg,https://www.yelp.com/biz/andy-and-cindys-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
soi-4-bangkok-eatery-oakland,thai,37.8406075,-122.2514949,"5421 College Ave, Oakland, CA 94618",(510) 655-0889,$$,4.0,627,https://s3-media1.fl.yelpcdn.com/bphoto/tGpw20MToq6a3CRqdTrbbg/o.jpg,https://www.yelp.com/biz/soi-4-bangkok-eatery-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
casa-latina-berkeley-2,mexican,37.87154,-122.29259,"1805 San Pablo Ave, Berkeley, CA 94702",(510) 558-7177,$,4.5,741,https://s3-media3.fl.yelpcdn.com/bphoto/Phyokj6X3pBXbqLg2HuxBw/o.jpg,https://www.yelp.com/biz/casa-latina-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-mission-berkeley,mexican,37.8698395883553,-122.287912028045,"1255 University Ave, Berkeley, CA 94702",(510) 845-5898,$,4.0,911,https://s3-media2.fl.yelpcdn.com/bphoto/0R5HGGw9EGsdhZDWulltOw/o.jpg,https://www.yelp.com/biz/la-mission-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-capilla-berkeley,mexican,37.86894,-122.29163,"1106 University Ave, Berkeley, CA 94702",(510) 529-4906,$$,4.5,88,https://s3-media2.fl.yelpcdn.com/bphoto/FHyg5Dtaksj6vb65yr1dyQ/o.jpg,https://www.yelp.com/biz/la-capilla-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
guacamole-61-berkeley,mexican,37.87981,-122.26889,"1511 Shattuck Ave, Berkeley, CA 94709",(510) 679-5100,$$,4.0,166,https://s3-media3.fl.yelpcdn.com/bphoto/SRYpTFcLanBNCfn-TN8dYA/o.jpg,https://www.yelp.com/biz/guacamole-61-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tacos-sinaloa-berkeley,mexican,37.8671979534161,-122.25897911936,"2384 Telegraph Ave, Berkeley, CA 94704",(510) 665-7895,$,4.0,242,https://s3-media1.fl.yelpcdn.com/bphoto/iN9KCm8--rqhELtaekpVeg/o.jpg,https://www.yelp.com/biz/tacos-sinaloa-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
guacamole-61-berkeley-2,mexican,37.8703414,-122.266784,"2142 Center St, Berkeley, CA 94704",(510) 647-8371,$$,4.0,76,https://s3-media4.fl.yelpcdn.com/bphoto/5Tf_cP0LxXnxrIHrRfgFaQ/o.jpg,https://www.yelp.com/biz/guacamole-61-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
belly-oakland-2,mexican,37.8091387,-122.2731118,"1901 San Pablo Ave, Oakland, CA 94612",(510) 839-0000,$$,4.0,1226,https://s3-media3.fl.yelpcdn.com/bphoto/XmvdJQuYRWebBhUQ5ppmsQ/o.jpg,https://www.yelp.com/biz/belly-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
comal-berkeley,mexican,37.8715515,-122.2687378,"2020 Shattuck Ave, Berkeley, CA 94704",(510) 926-6300,$$,3.5,996,https://s3-media2.fl.yelpcdn.com/bphoto/zhpdqIbbOAvhyMuybdKxNw/o.jpg,https://www.yelp.com/biz/comal-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
el-patio-berkeley-2,mexican,37.86828,-122.29249,"2056 San Pablo Ave, Berkeley, CA 94702",(510) 548-2222,$$,4.5,27,https://s3-media1.fl.yelpcdn.com/bphoto/huTGa3ietZn47omJPKWBoA/o.jpg,https://www.yelp.com/biz/el-patio-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
picante-berkeley,mexican,37.878309,-122.301181,"1328 6th St, Berkeley, CA 94710",(510) 525-3121,$$,3.5,1266,https://s3-media2.fl.yelpcdn.com/bphoto/kIRJZHTpI5ZtGHn-QAqmNQ/o.jpg,https://www.yelp.com/biz/picante-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
taqueria-monte-cristo-berkeley,mexican,37.87007,-122.28317,"1446 University Ave, Berkeley, CA 94702",(510) 486-0321,$,4.0,556,https://s3-media3.fl.yelpcdn.com/bphoto/6BU2b3-B9QzxvLER2QUrGQ/o.jpg,https://www.yelp.com/biz/taqueria-monte-cristo-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
flacos-berkeley,mexican,37.85385,-122.26895,"3031 Adeline St, Berkeley, CA 94703",(510) 981-8081,$,4.0,680,https://s3-media1.fl.yelpcdn.com/bphoto/oKjgbpJQYDRj-wIgxjmnxA/o.jpg,https://www.yelp.com/biz/flacos-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
los-cilantros-berkeley-2,mexican,37.852817,-122.265882,"3105 Shattuck Ave, Berkeley, CA 94705",(510) 990-6710,$$,4.0,170,https://s3-media3.fl.yelpcdn.com/bphoto/l4u5k0uua1VK3RQErFcOdg/o.jpg,https://www.yelp.com/biz/los-cilantros-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
razans-organic-kitchen-berkeley-2,mexican,37.868731299417,-122.2668837555,"2119 Kittredge St, Berkeley, CA 94704",(510) 486-0449,$$,4.0,379,https://s3-media4.fl.yelpcdn.com/bphoto/EIrZrV5hV21z9yOssAxgPA/o.jpg,https://www.yelp.com/biz/razans-organic-kitchen-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
